107 1504083224 7,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083225 7,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083226 7,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083227 7,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083228 7,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083229 7,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083230 7,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083231 7,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083232 7,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083233 7,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083234 9,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083235 9,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083236 9,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083237 9,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083238 9,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083239 12,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083240 12,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083241 12,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083242 12,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083243 12,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083244 13,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083245 13,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083246 13,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083247 13,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083248 13,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083249 16,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083250 16,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083251 16,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083252 16,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083253 16,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083254 16,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083255 16,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083256 16,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083257 16,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083258 16,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083259 17,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083260 17,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083261 17,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083262 17,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083263 17,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083264 16,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083265 16,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083266 16,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083267 16,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083268 16,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083269 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083270 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083271 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083272 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083273 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083274 17,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083275 17,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083276 17,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083277 17,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083278 17,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083279 16,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083280 16,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083281 16,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083282 16,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083283 16,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083284 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083285 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083286 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083287 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083288 17,000000 -1,000000 -101,000000 0,000000 0,000000
107 1504083289 17,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083290 17,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083291 17,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083292 17,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083293 17,200000 -1,000000 -101,000000 0,000000 0,000000
107 1504083294 15,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083295 15,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083296 15,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083297 15,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083298 15,800000 -1,000000 -101,000000 0,000000 0,000000
107 1504083299 15,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083300 15,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083301 15,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083302 15,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083303 15,400000 -1,000000 -101,000000 0,000000 0,000000
107 1504083304 15,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083305 15,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083306 15,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083307 15,600000 -1,000000 -101,000000 0,000000 0,000000
107 1504083308 15,600000 -1,000000 -101,000000 0,000000 0,000000
