115 1504083233 0,344149 0,800000 0,336262 0,352658 0,094778
121 1504083233 0,177270 1,000000 0,175161 0,179108 0,031427
136 1504083233 0,178049 1,000000 0,175070 0,181348 0,031707
127 1504083233 0,684741 1,000000 0,676503 0,702210 0,468952
109 1504083233 0,128108 1,000000 0,125960 0,130208 0,016414
124 1504083233 0,000164 0,800000 0,000113 0,000226 0,000000
130 1504083233 0,200430 1,000000 0,193351 0,215184 0,040232
112 1504083233 0,684705 1,000000 0,676474 0,702180 0,468903
160 1504083234 0,208833 0,200000 0,208833 0,208833 0,008722
163 1504083234 0,234887 0,400000 0,230731 0,239043 0,022076
172 1504083234 0,234607 0,400000 0,232865 0,236349 0,022017
115 1504083234 0,396592 1,200000 0,346159 0,427878 0,189786
121 1504083234 0,186294 0,800000 0,131728 0,225815 0,028809
136 1504083234 0,195540 0,800000 0,174716 0,220640 0,030898
127 1504083234 0,771274 1,000000 0,635658 0,879208 0,604186
157 1504083234 0,164207 0,400000 0,153720 0,174695 0,010830
109 1504083234 0,149081 0,800000 0,127407 0,178686 0,018178
124 1504083234 0,000183 1,200000 0,000107 0,000241 0,000000
130 1504083234 0,220348 0,800000 0,194553 0,253166 0,039300
133 1504083234 0,421851 0,200000 0,421851 0,421851 0,035592
175 1504083234 0,173384 0,200000 0,173384 0,173384 0,006012
169 1504083234 0,847533 0,200000 0,847533 0,847533 0,143662
112 1504083234 0,752150 0,800000 0,635626 0,879157 0,460450
166 1504083234 0,202898 0,200000 0,202898 0,202898 0,008234
160 1504083235 0,208833 0,200000 0,208833 0,208833 0,008722
163 1504083235 0,234887 0,400000 0,230731 0,239043 0,022076
172 1504083235 0,234607 0,400000 0,232865 0,236349 0,022017
115 1504083235 0,396592 1,200000 0,346159 0,427878 0,189786
121 1504083235 0,186294 0,800000 0,131728 0,225815 0,028809
136 1504083235 0,195540 0,800000 0,174716 0,220640 0,030898
127 1504083235 0,771274 1,000000 0,635658 0,879208 0,604186
157 1504083235 0,164207 0,400000 0,153720 0,174695 0,010830
109 1504083235 0,149081 0,800000 0,127407 0,178686 0,018178
124 1504083235 0,000183 1,200000 0,000107 0,000241 0,000000
130 1504083235 0,220348 0,800000 0,194553 0,253166 0,039300
133 1504083235 0,421851 0,200000 0,421851 0,421851 0,035592
175 1504083235 0,173384 0,200000 0,173384 0,173384 0,006012
169 1504083235 0,847533 0,200000 0,847533 0,847533 0,143662
112 1504083235 0,752150 0,800000 0,635626 0,879157 0,460450
166 1504083235 0,202898 0,200000 0,202898 0,202898 0,008234
160 1504083236 0,208833 0,200000 0,208833 0,208833 0,008722
163 1504083236 0,234887 0,400000 0,230731 0,239043 0,022076
172 1504083236 0,234607 0,400000 0,232865 0,236349 0,022017
115 1504083236 0,396592 1,200000 0,346159 0,427878 0,189786
121 1504083236 0,186294 0,800000 0,131728 0,225815 0,028809
136 1504083236 0,195540 0,800000 0,174716 0,220640 0,030898
127 1504083236 0,771274 1,000000 0,635658 0,879208 0,604186
157 1504083236 0,164207 0,400000 0,153720 0,174695 0,010830
109 1504083236 0,149081 0,800000 0,127407 0,178686 0,018178
124 1504083236 0,000183 1,200000 0,000107 0,000241 0,000000
130 1504083236 0,220348 0,800000 0,194553 0,253166 0,039300
133 1504083236 0,421851 0,200000 0,421851 0,421851 0,035592
175 1504083236 0,173384 0,200000 0,173384 0,173384 0,006012
169 1504083236 0,847533 0,200000 0,847533 0,847533 0,143662
112 1504083236 0,752150 0,800000 0,635626 0,879157 0,460450
166 1504083236 0,202898 0,200000 0,202898 0,202898 0,008234
160 1504083237 0,208833 0,200000 0,208833 0,208833 0,008722
163 1504083237 0,234887 0,400000 0,230731 0,239043 0,022076
172 1504083237 0,234607 0,400000 0,232865 0,236349 0,022017
115 1504083237 0,396592 1,200000 0,346159 0,427878 0,189786
121 1504083237 0,186294 0,800000 0,131728 0,225815 0,028809
136 1504083237 0,195540 0,800000 0,174716 0,220640 0,030898
127 1504083237 0,771274 1,000000 0,635658 0,879208 0,604186
157 1504083237 0,164207 0,400000 0,153720 0,174695 0,010830
109 1504083237 0,149081 0,800000 0,127407 0,178686 0,018178
124 1504083237 0,000183 1,200000 0,000107 0,000241 0,000000
130 1504083237 0,220348 0,800000 0,194553 0,253166 0,039300
133 1504083237 0,421851 0,200000 0,421851 0,421851 0,035592
175 1504083237 0,173384 0,200000 0,173384 0,173384 0,006012
169 1504083237 0,847533 0,200000 0,847533 0,847533 0,143662
112 1504083237 0,752150 0,800000 0,635626 0,879157 0,460450
166 1504083237 0,202898 0,200000 0,202898 0,202898 0,008234
160 1504083238 0,208833 0,200000 0,208833 0,208833 0,008722
163 1504083238 0,234887 0,400000 0,230731 0,239043 0,022076
172 1504083238 0,234607 0,400000 0,232865 0,236349 0,022017
115 1504083238 0,396592 1,200000 0,346159 0,427878 0,189786
121 1504083238 0,186294 0,800000 0,131728 0,225815 0,028809
136 1504083238 0,195540 0,800000 0,174716 0,220640 0,030898
127 1504083238 0,771274 1,000000 0,635658 0,879208 0,604186
157 1504083238 0,164207 0,400000 0,153720 0,174695 0,010830
109 1504083238 0,149081 0,800000 0,127407 0,178686 0,018178
124 1504083238 0,000183 1,200000 0,000107 0,000241 0,000000
130 1504083238 0,220348 0,800000 0,194553 0,253166 0,039300
133 1504083238 0,421851 0,200000 0,421851 0,421851 0,035592
175 1504083238 0,173384 0,200000 0,173384 0,173384 0,006012
169 1504083238 0,847533 0,200000 0,847533 0,847533 0,143662
112 1504083238 0,752150 0,800000 0,635626 0,879157 0,460450
166 1504083238 0,202898 0,200000 0,202898 0,202898 0,008234
160 1504083239 0,214738 0,800000 0,201058 0,226433 0,036975
163 1504083239 0,214270 0,800000 0,195974 0,230152 0,036877
172 1504083239 0,237603 0,800000 0,221654 0,263333 0,045361
115 1504083239 0,397645 1,600000 0,373000 0,426741 0,253471
121 1504083239 0,210188 0,800000 0,182613 0,226938 0,035581
136 1504083239 0,217826 0,800000 0,213503 0,222437 0,037967
127 1504083239 0,825058 1,600000 0,800025 0,839060 1,089436
157 1504083239 0,150480 0,800000 0,138420 0,161306 0,018173
109 1504083239 0,167638 0,800000 0,158799 0,176650 0,022515
124 1504083239 0,000164 1,600000 0,000104 0,000280 0,000000
130 1504083239 0,229709 0,800000 0,213131 0,241637 0,042303
169 1504083239 0,823594 0,800000 0,799994 0,838991 0,542811
112 1504083239 0,826425 0,800000 0,809145 0,837640 0,546495
109 1504083240 0,167638 0,800000 0,158799 0,176650 0,022515
157 1504083240 0,150480 0,800000 0,138420 0,161306 0,018173
112 1504083240 0,826425 0,800000 0,809145 0,837640 0,546495
115 1504083240 0,397645 1,600000 0,373000 0,426741 0,253471
160 1504083240 0,214738 0,800000 0,201058 0,226433 0,036975
163 1504083240 0,214270 0,800000 0,195974 0,230152 0,036877
121 1504083240 0,210188 0,800000 0,182613 0,226938 0,035581
169 1504083240 0,823594 0,800000 0,799994 0,838991 0,542811
124 1504083240 0,000164 1,600000 0,000104 0,000280 0,000000
127 1504083240 0,825058 1,600000 0,800025 0,839060 1,089436
130 1504083240 0,229709 0,800000 0,213131 0,241637 0,042303
136 1504083240 0,217826 0,800000 0,213503 0,222437 0,037967
172 1504083240 0,237603 0,800000 0,221654 0,263333 0,045361
160 1504083241 0,214738 0,800000 0,201058 0,226433 0,036975
163 1504083241 0,214270 0,800000 0,195974 0,230152 0,036877
172 1504083241 0,237603 0,800000 0,221654 0,263333 0,045361
115 1504083241 0,397645 1,600000 0,373000 0,426741 0,253471
121 1504083241 0,210188 0,800000 0,182613 0,226938 0,035581
136 1504083241 0,217826 0,800000 0,213503 0,222437 0,037967
127 1504083241 0,825058 1,600000 0,800025 0,839060 1,089436
157 1504083241 0,150480 0,800000 0,138420 0,161306 0,018173
109 1504083241 0,167638 0,800000 0,158799 0,176650 0,022515
124 1504083241 0,000164 1,600000 0,000104 0,000280 0,000000
130 1504083241 0,229709 0,800000 0,213131 0,241637 0,042303
169 1504083241 0,823594 0,800000 0,799994 0,838991 0,542811
112 1504083241 0,826425 0,800000 0,809145 0,837640 0,546495
160 1504083242 0,214738 0,800000 0,201058 0,226433 0,036975
163 1504083242 0,214270 0,800000 0,195974 0,230152 0,036877
172 1504083242 0,237603 0,800000 0,221654 0,263333 0,045361
115 1504083242 0,397645 1,600000 0,373000 0,426741 0,253471
121 1504083242 0,210188 0,800000 0,182613 0,226938 0,035581
136 1504083242 0,217826 0,800000 0,213503 0,222437 0,037967
127 1504083242 0,825058 1,600000 0,800025 0,839060 1,089436
157 1504083242 0,150480 0,800000 0,138420 0,161306 0,018173
109 1504083242 0,167638 0,800000 0,158799 0,176650 0,022515
124 1504083242 0,000164 1,600000 0,000104 0,000280 0,000000
130 1504083242 0,229709 0,800000 0,213131 0,241637 0,042303
169 1504083242 0,823594 0,800000 0,799994 0,838991 0,542811
112 1504083242 0,826425 0,800000 0,809145 0,837640 0,546495
160 1504083243 0,214738 0,800000 0,201058 0,226433 0,036975
163 1504083243 0,214270 0,800000 0,195974 0,230152 0,036877
172 1504083243 0,237603 0,800000 0,221654 0,263333 0,045361
115 1504083243 0,397645 1,600000 0,373000 0,426741 0,253471
121 1504083243 0,210188 0,800000 0,182613 0,226938 0,035581
136 1504083243 0,217826 0,800000 0,213503 0,222437 0,037967
127 1504083243 0,825058 1,600000 0,800025 0,839060 1,089436
157 1504083243 0,150480 0,800000 0,138420 0,161306 0,018173
109 1504083243 0,167638 0,800000 0,158799 0,176650 0,022515
124 1504083243 0,000164 1,600000 0,000104 0,000280 0,000000
130 1504083243 0,229709 0,800000 0,213131 0,241637 0,042303
169 1504083243 0,823594 0,800000 0,799994 0,838991 0,542811
112 1504083243 0,826425 0,800000 0,809145 0,837640 0,546495
160 1504083244 0,208313 0,800000 0,177526 0,226033 0,034998
163 1504083244 0,249377 0,800000 0,240769 0,259512 0,049793
172 1504083244 0,250449 0,800000 0,226896 0,269256 0,050457
115 1504083244 0,406180 1,400000 0,379043 0,438446 0,231534
121 1504083244 0,227376 0,800000 0,210031 0,245623 0,041491
136 1504083244 0,220151 0,800000 0,202312 0,235868 0,038904
127 1504083244 0,846357 1,600000 0,806967 0,886862 1,147340
157 1504083244 0,167260 0,800000 0,146456 0,215125 0,023000
109 1504083244 0,177006 0,800000 0,172492 0,185095 0,025083
124 1504083244 0,000163 1,400000 0,000096 0,000236 0,000000
130 1504083244 0,238989 1,000000 0,210967 0,296306 0,058078
133 1504083244 0,390039 0,200000 0,390039 0,390039 0,030426
118 1504083244 0,206016 0,200000 0,206016 0,206016 0,008489
169 1504083244 0,842208 0,800000 0,806915 0,886814 0,568280
112 1504083244 0,850405 0,800000 0,824194 0,879490 0,578922
139 1504083244 0,182239 0,200000 0,182239 0,182239 0,006642
109 1504083245 0,177006 0,800000 0,172492 0,185095 0,025083
157 1504083245 0,167260 0,800000 0,146456 0,215125 0,023000
112 1504083245 0,850405 0,800000 0,824194 0,879490 0,578922
115 1504083245 0,406180 1,400000 0,379043 0,438446 0,231534
160 1504083245 0,208313 0,800000 0,177526 0,226033 0,034998
163 1504083245 0,249377 0,800000 0,240769 0,259512 0,049793
121 1504083245 0,227376 0,800000 0,210031 0,245623 0,041491
169 1504083245 0,842208 0,800000 0,806915 0,886814 0,568280
124 1504083245 0,000163 1,400000 0,000096 0,000236 0,000000
127 1504083245 0,846357 1,600000 0,806967 0,886862 1,147340
130 1504083245 0,238989 1,000000 0,210967 0,296306 0,058078
136 1504083245 0,220151 0,800000 0,202312 0,235868 0,038904
172 1504083245 0,250449 0,800000 0,226896 0,269256 0,050457
133 1504083245 0,390039 0,200000 0,390039 0,390039 0,030426
118 1504083245 0,206016 0,200000 0,206016 0,206016 0,008489
139 1504083245 0,182239 0,200000 0,182239 0,182239 0,006642
160 1504083246 0,208313 0,800000 0,177526 0,226033 0,034998
163 1504083246 0,249377 0,800000 0,240769 0,259512 0,049793
172 1504083246 0,250449 0,800000 0,226896 0,269256 0,050457
115 1504083246 0,406180 1,400000 0,379043 0,438446 0,231534
121 1504083246 0,227376 0,800000 0,210031 0,245623 0,041491
136 1504083246 0,220151 0,800000 0,202312 0,235868 0,038904
127 1504083246 0,846357 1,600000 0,806967 0,886862 1,147340
157 1504083246 0,167260 0,800000 0,146456 0,215125 0,023000
109 1504083246 0,177006 0,800000 0,172492 0,185095 0,025083
124 1504083246 0,000163 1,400000 0,000096 0,000236 0,000000
130 1504083246 0,238989 1,000000 0,210967 0,296306 0,058078
133 1504083246 0,390039 0,200000 0,390039 0,390039 0,030426
118 1504083246 0,206016 0,200000 0,206016 0,206016 0,008489
169 1504083246 0,842208 0,800000 0,806915 0,886814 0,568280
112 1504083246 0,850405 0,800000 0,824194 0,879490 0,578922
139 1504083246 0,182239 0,200000 0,182239 0,182239 0,006642
160 1504083247 0,208313 0,800000 0,177526 0,226033 0,034998
163 1504083247 0,249377 0,800000 0,240769 0,259512 0,049793
172 1504083247 0,250449 0,800000 0,226896 0,269256 0,050457
115 1504083247 0,406180 1,400000 0,379043 0,438446 0,231534
121 1504083247 0,227376 0,800000 0,210031 0,245623 0,041491
136 1504083247 0,220151 0,800000 0,202312 0,235868 0,038904
127 1504083247 0,846357 1,600000 0,806967 0,886862 1,147340
157 1504083247 0,167260 0,800000 0,146456 0,215125 0,023000
109 1504083247 0,177006 0,800000 0,172492 0,185095 0,025083
124 1504083247 0,000163 1,400000 0,000096 0,000236 0,000000
130 1504083247 0,238989 1,000000 0,210967 0,296306 0,058078
133 1504083247 0,390039 0,200000 0,390039 0,390039 0,030426
118 1504083247 0,206016 0,200000 0,206016 0,206016 0,008489
169 1504083247 0,842208 0,800000 0,806915 0,886814 0,568280
112 1504083247 0,850405 0,800000 0,824194 0,879490 0,578922
139 1504083247 0,182239 0,200000 0,182239 0,182239 0,006642
160 1504083248 0,208313 0,800000 0,177526 0,226033 0,034998
163 1504083248 0,249377 0,800000 0,240769 0,259512 0,049793
172 1504083248 0,250449 0,800000 0,226896 0,269256 0,050457
115 1504083248 0,406180 1,400000 0,379043 0,438446 0,231534
121 1504083248 0,227376 0,800000 0,210031 0,245623 0,041491
136 1504083248 0,220151 0,800000 0,202312 0,235868 0,038904
127 1504083248 0,846357 1,600000 0,806967 0,886862 1,147340
157 1504083248 0,167260 0,800000 0,146456 0,215125 0,023000
109 1504083248 0,177006 0,800000 0,172492 0,185095 0,025083
124 1504083248 0,000163 1,400000 0,000096 0,000236 0,000000
130 1504083248 0,238989 1,000000 0,210967 0,296306 0,058078
133 1504083248 0,390039 0,200000 0,390039 0,390039 0,030426
118 1504083248 0,206016 0,200000 0,206016 0,206016 0,008489
169 1504083248 0,842208 0,800000 0,806915 0,886814 0,568280
112 1504083248 0,850405 0,800000 0,824194 0,879490 0,578922
139 1504083248 0,182239 0,200000 0,182239 0,182239 0,006642
160 1504083249 0,236893 0,800000 0,218030 0,255868 0,045056
163 1504083249 0,252232 0,600000 0,242324 0,263931 0,038220
172 1504083249 0,300710 0,600000 0,276696 0,335310 0,054633
115 1504083249 0,504183 2,000000 0,452816 0,549364 0,509790
121 1504083249 0,239787 1,200000 0,232012 0,249053 0,069036
136 1504083249 0,237608 1,400000 0,217131 0,250060 0,079198
127 1504083249 0,970529 2,000000 0,921294 1,013275 1,885482
157 1504083249 0,211956 0,600000 0,204063 0,217051 0,026974
109 1504083249 0,194543 1,600000 0,176078 0,215271 0,060793
124 1504083249 0,000187 2,000000 0,000145 0,000352 0,000000
130 1504083249 0,274028 1,400000 0,262937 0,295637 0,105268
169 1504083249 0,997147 0,800000 0,973685 1,013227 0,795609
112 1504083249 0,952696 1,200000 0,921234 0,979021 1,089670
109 1504083250 0,194543 1,600000 0,176078 0,215271 0,060793
157 1504083250 0,211956 0,600000 0,204063 0,217051 0,026974
112 1504083250 0,952696 1,200000 0,921234 0,979021 1,089670
115 1504083250 0,504183 2,000000 0,452816 0,549364 0,509790
160 1504083250 0,236893 0,800000 0,218030 0,255868 0,045056
163 1504083250 0,252232 0,600000 0,242324 0,263931 0,038220
121 1504083250 0,239787 1,200000 0,232012 0,249053 0,069036
169 1504083250 0,997147 0,800000 0,973685 1,013227 0,795609
124 1504083250 0,000187 2,000000 0,000145 0,000352 0,000000
127 1504083250 0,970529 2,000000 0,921294 1,013275 1,885482
130 1504083250 0,274028 1,400000 0,262937 0,295637 0,105268
136 1504083250 0,237608 1,400000 0,217131 0,250060 0,079198
172 1504083250 0,300710 0,600000 0,276696 0,335310 0,054633
160 1504083251 0,236893 0,800000 0,218030 0,255868 0,045056
163 1504083251 0,252232 0,600000 0,242324 0,263931 0,038220
172 1504083251 0,300710 0,600000 0,276696 0,335310 0,054633
115 1504083251 0,504183 2,000000 0,452816 0,549364 0,509790
121 1504083251 0,239787 1,200000 0,232012 0,249053 0,069036
136 1504083251 0,237608 1,400000 0,217131 0,250060 0,079198
127 1504083251 0,970529 2,000000 0,921294 1,013275 1,885482
157 1504083251 0,211956 0,600000 0,204063 0,217051 0,026974
109 1504083251 0,194543 1,600000 0,176078 0,215271 0,060793
124 1504083251 0,000187 2,000000 0,000145 0,000352 0,000000
130 1504083251 0,274028 1,400000 0,262937 0,295637 0,105268
169 1504083251 0,997147 0,800000 0,973685 1,013227 0,795609
112 1504083251 0,952696 1,200000 0,921234 0,979021 1,089670
160 1504083252 0,236893 0,800000 0,218030 0,255868 0,045056
163 1504083252 0,252232 0,600000 0,242324 0,263931 0,038220
172 1504083252 0,300710 0,600000 0,276696 0,335310 0,054633
115 1504083252 0,504183 2,000000 0,452816 0,549364 0,509790
121 1504083252 0,239787 1,200000 0,232012 0,249053 0,069036
136 1504083252 0,237608 1,400000 0,217131 0,250060 0,079198
127 1504083252 0,970529 2,000000 0,921294 1,013275 1,885482
157 1504083252 0,211956 0,600000 0,204063 0,217051 0,026974
109 1504083252 0,194543 1,600000 0,176078 0,215271 0,060793
124 1504083252 0,000187 2,000000 0,000145 0,000352 0,000000
130 1504083252 0,274028 1,400000 0,262937 0,295637 0,105268
169 1504083252 0,997147 0,800000 0,973685 1,013227 0,795609
112 1504083252 0,952696 1,200000 0,921234 0,979021 1,089670
160 1504083253 0,236893 0,800000 0,218030 0,255868 0,045056
163 1504083253 0,252232 0,600000 0,242324 0,263931 0,038220
172 1504083253 0,300710 0,600000 0,276696 0,335310 0,054633
115 1504083253 0,504183 2,000000 0,452816 0,549364 0,509790
121 1504083253 0,239787 1,200000 0,232012 0,249053 0,069036
136 1504083253 0,237608 1,400000 0,217131 0,250060 0,079198
127 1504083253 0,970529 2,000000 0,921294 1,013275 1,885482
157 1504083253 0,211956 0,600000 0,204063 0,217051 0,026974
109 1504083253 0,194543 1,600000 0,176078 0,215271 0,060793
124 1504083253 0,000187 2,000000 0,000145 0,000352 0,000000
130 1504083253 0,274028 1,400000 0,262937 0,295637 0,105268
169 1504083253 0,997147 0,800000 0,973685 1,013227 0,795609
112 1504083253 0,952696 1,200000 0,921234 0,979021 1,089670
160 1504083254 0,234983 0,600000 0,225106 0,245968 0,033174
163 1504083254 0,249736 0,600000 0,242629 0,254392 0,037437
172 1504083254 0,275922 0,800000 0,261777 0,293674 0,061016
115 1504083254 0,488153 2,000000 0,465688 0,511633 0,477185
121 1504083254 0,249484 1,600000 0,229258 0,283658 0,100039
136 1504083254 0,231752 1,400000 0,215123 0,251399 0,075387
127 1504083254 0,954616 2,200000 0,903070 1,011746 2,006787
157 1504083254 0,207378 0,600000 0,197039 0,216675 0,025842
109 1504083254 0,181783 1,200000 0,172317 0,203785 0,039785
124 1504083254 0,000173 2,000000 0,000151 0,000188 0,000000
130 1504083254 0,284483 1,200000 0,270422 0,300217 0,097286
169 1504083254 0,971068 0,600000 0,928185 1,011692 0,566483
112 1504083254 0,948364 1,600000 0,903019 0,987921 1,440054
109 1504083255 0,181783 1,200000 0,172317 0,203785 0,039785
157 1504083255 0,207378 0,600000 0,197039 0,216675 0,025842
112 1504083255 0,948364 1,600000 0,903019 0,987921 1,440054
115 1504083255 0,488153 2,000000 0,465688 0,511633 0,477185
160 1504083255 0,234983 0,600000 0,225106 0,245968 0,033174
163 1504083255 0,249736 0,600000 0,242629 0,254392 0,037437
121 1504083255 0,249484 1,600000 0,229258 0,283658 0,100039
169 1504083255 0,971068 0,600000 0,928185 1,011692 0,566483
124 1504083255 0,000173 2,000000 0,000151 0,000188 0,000000
127 1504083255 0,954616 2,200000 0,903070 1,011746 2,006787
130 1504083255 0,284483 1,200000 0,270422 0,300217 0,097286
136 1504083255 0,231752 1,400000 0,215123 0,251399 0,075387
172 1504083255 0,275922 0,800000 0,261777 0,293674 0,061016
160 1504083256 0,234983 0,600000 0,225106 0,245968 0,033174
163 1504083256 0,249736 0,600000 0,242629 0,254392 0,037437
172 1504083256 0,275922 0,800000 0,261777 0,293674 0,061016
115 1504083256 0,488153 2,000000 0,465688 0,511633 0,477185
121 1504083256 0,249484 1,600000 0,229258 0,283658 0,100039
136 1504083256 0,231752 1,400000 0,215123 0,251399 0,075387
127 1504083256 0,954616 2,200000 0,903070 1,011746 2,006787
157 1504083256 0,207378 0,600000 0,197039 0,216675 0,025842
109 1504083256 0,181783 1,200000 0,172317 0,203785 0,039785
124 1504083256 0,000173 2,000000 0,000151 0,000188 0,000000
130 1504083256 0,284483 1,200000 0,270422 0,300217 0,097286
169 1504083256 0,971068 0,600000 0,928185 1,011692 0,566483
112 1504083256 0,948364 1,600000 0,903019 0,987921 1,440054
160 1504083257 0,234983 0,600000 0,225106 0,245968 0,033174
163 1504083257 0,249736 0,600000 0,242629 0,254392 0,037437
172 1504083257 0,275922 0,800000 0,261777 0,293674 0,061016
115 1504083257 0,488153 2,000000 0,465688 0,511633 0,477185
121 1504083257 0,249484 1,600000 0,229258 0,283658 0,100039
136 1504083257 0,231752 1,400000 0,215123 0,251399 0,075387
127 1504083257 0,954616 2,200000 0,903070 1,011746 2,006787
157 1504083257 0,207378 0,600000 0,197039 0,216675 0,025842
109 1504083257 0,181783 1,200000 0,172317 0,203785 0,039785
124 1504083257 0,000173 2,000000 0,000151 0,000188 0,000000
130 1504083257 0,284483 1,200000 0,270422 0,300217 0,097286
169 1504083257 0,971068 0,600000 0,928185 1,011692 0,566483
112 1504083257 0,948364 1,600000 0,903019 0,987921 1,440054
