144 1504083377 55,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083378 55,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083379 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083380 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083381 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083382 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083383 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083384 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083385 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083386 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083387 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083388 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083389 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083390 41,400000 -1,000000 -101,000000 0,000000 0,000000
149 1504083224 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083225 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083226 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083227 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083228 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083234 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083235 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083236 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083237 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083238 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083244 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083245 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083246 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083247 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083248 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083259 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083260 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083261 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083262 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083263 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083269 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083270 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083271 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083272 0,200000 -1,000000 -101,000000 0,000000 0,000000
149 1504083273 0,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083391 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083392 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083393 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083394 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083395 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083396 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083397 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083398 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083399 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083400 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083401 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083402 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083403 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083404 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083405 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083406 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083407 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083408 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083409 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083410 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083411 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083412 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083413 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083414 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083415 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083416 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083417 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083418 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083419 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083420 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083421 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083422 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083423 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083424 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083425 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083426 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083427 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083428 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083429 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083430 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083431 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083432 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083433 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083434 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083435 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083436 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083437 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083438 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083439 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083440 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083441 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083442 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083443 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083444 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083445 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083446 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083447 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083448 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083449 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083450 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083451 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083452 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083453 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083454 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083455 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083456 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083457 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083458 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083459 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083460 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083461 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083462 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083463 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083464 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083465 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083466 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083467 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083468 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083469 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083470 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083471 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083472 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083473 49,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083474 36,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083475 36,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083476 36,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083477 36,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083478 36,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083479 54,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083480 54,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083481 54,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083482 54,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083483 54,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083484 50,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083485 50,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083486 50,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083487 50,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083488 50,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083489 35,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083490 35,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083491 35,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083492 35,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083493 35,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083494 46,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083495 46,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083496 46,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083497 46,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083498 46,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083499 40,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083500 40,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083501 40,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083502 40,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083503 40,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083504 51,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083505 51,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083506 51,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083507 51,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083508 51,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083509 43,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083510 43,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083511 43,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083512 43,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083513 43,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083514 39,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083515 39,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083516 39,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083517 39,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083518 39,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083519 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083520 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083521 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083522 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083523 46,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083524 49,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083525 49,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083526 49,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083527 49,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083528 49,000000 -1,000000 -101,000000 0,000000 0,000000
144 1504083529 41,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083530 41,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083531 41,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083532 41,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083533 41,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083534 42,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083535 42,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083536 42,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083537 42,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083538 42,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083539 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083540 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083541 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083542 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083543 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083544 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083545 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083546 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083547 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083548 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083549 45,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083550 45,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083551 45,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083552 45,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083553 45,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083554 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083555 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083556 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083557 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083558 45,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083559 44,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083560 44,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083561 44,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083562 44,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083563 44,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083564 28,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083565 28,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083566 28,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083567 28,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083568 28,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083569 20,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083570 20,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083571 20,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083572 20,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083573 20,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083574 31,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083575 31,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083576 31,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083577 31,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083578 31,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083579 36,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083580 36,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083581 36,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083582 36,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083583 36,200000 -1,000000 -101,000000 0,000000 0,000000
144 1504083584 42,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083585 42,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083586 42,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083587 42,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083588 42,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083589 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083590 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083591 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083592 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083593 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083594 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083595 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083596 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083597 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083598 41,400000 -1,000000 -101,000000 0,000000 0,000000
144 1504083599 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083600 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083601 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083602 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083603 50,600000 -1,000000 -101,000000 0,000000 0,000000
144 1504083604 38,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083605 38,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083606 38,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083607 38,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083608 38,800000 -1,000000 -101,000000 0,000000 0,000000
144 1504083609 48,600000 -1,000000 -101,000000 0,000000 0,000000
